# year	month	day	hour	minute	second	millisecond	Latitude	Longitude	Altitude	Ne(WLP)	Te(WLP)	Ne(PIP)	Ne(GIS)	Vf(WLP)	Vf(FPP)
2023	 9	28	22	59	 5	552000	19.307	-13.705	417.097	1.3445e+12	1916	-9.9900e+02	-9.9900e+02	2.03	0.10
2023	 9	28	22	59	 6	552000	19.258	-13.665	417.098	1.2359e+12	2016	1.3188e+12	-9.9900e+02	2.03	0.10
2023	 9	28	22	59	 7	552000	19.209	-13.624	417.099	9.9426e+11	2041	-9.9900e+02	-9.9900e+02	2.00	0.10
2023	 9	28	22	59	 8	548000	19.160	-13.583	417.099	8.0208e+11	1995	1.1573e+12	-9.9900e+02	2.00	0.10
2023	 9	28	22	59	 9	556000	19.111	-13.542	417.100	5.9356e+11	1851	-9.9900e+02	-9.9900e+02	1.81	0.10
2023	 9	28	22	59	10	556000	19.062	-13.502	417.101	4.2567e+11	1984	1.9437e+11	-9.9900e+02	1.81	0.00
2023	 9	28	22	59	11	556000	19.012	-13.461	417.102	2.3913e+11	1778	-9.9900e+02	-9.9900e+02	1.73	0.10
2023	 9	28	22	59	12	560000	18.963	-13.421	417.103	2.3444e+11	1747	2.1438e+11	-9.9900e+02	1.83	0.10
2023	 9	28	22	59	13	552000	18.914	-13.380	417.104	2.1785e+11	1767	-9.9900e+02	-9.9900e+02	1.69	0.10
2023	 9	28	22	59	15	564000	18.816	-13.299	417.106	2.0651e+11	1776	1.7631e+11	-9.9900e+02	1.73	0.10
2023	 9	28	22	59	15	564000	18.816	-13.299	417.106	1.9210e+11	1639	-9.9900e+02	-9.9900e+02	1.73	0.10
2023	 9	28	22	59	16	564000	18.767	-13.258	417.107	2.0395e+11	1594	1.2835e+11	-9.9900e+02	1.71	0.10
2023	 9	28	22	59	17	564000	18.718	-13.218	417.108	1.9141e+11	1627	-9.9900e+02	-9.9900e+02	1.71	0.10
2023	 9	28	22	59	18	556000	18.669	-13.177	417.109	1.9118e+11	1695	1.7633e+11	-9.9900e+02	1.69	0.10
2023	 9	28	22	59	19	568000	18.620	-13.137	417.110	1.8982e+11	1795	-9.9900e+02	-9.9900e+02	1.73	0.10
2023	 9	28	22	59	20	568000	18.571	-13.097	417.111	1.8704e+11	1847	1.1400e+11	-9.9900e+02	1.76	0.10
2023	 9	28	22	59	21	568000	18.521	-13.056	417.112	2.0628e+11	1999	-9.9900e+02	-9.9900e+02	1.76	0.10
2023	 9	28	22	59	22	568000	18.472	-13.016	417.113	2.3945e+11	1991	1.5685e+11	-9.9900e+02	1.76	0.10
2023	 9	28	22	59	23	564000	18.423	-12.975	417.114	3.1127e+11	1958	-9.9900e+02	-9.9900e+02	1.78	0.10
2023	 9	28	22	59	24	572000	18.374	-12.935	417.115	3.5593e+11	1866	2.7240e+11	-9.9900e+02	1.78	0.10
2023	 9	28	22	59	25	572000	18.325	-12.895	417.116	4.1211e+11	1824	-9.9900e+02	-9.9900e+02	1.88	0.10
2023	 9	28	22	59	26	572000	18.276	-12.855	417.118	4.3933e+11	1784	3.3706e+11	-9.9900e+02	1.91	0.10
2023	 9	28	22	59	27	572000	18.226	-12.814	417.119	4.9652e+11	1760	-9.9900e+02	-9.9900e+02	1.88	0.10
2023	 9	28	22	59	28	568000	18.177	-12.774	417.120	5.2128e+11	1934	3.3708e+11	-9.9900e+02	1.91	0.10
2023	 9	28	22	59	29	576000	18.128	-12.734	417.121	5.9639e+11	2004	-9.9900e+02	-9.9900e+02	1.91	0.10
2023	 9	28	22	59	30	576000	18.079	-12.694	417.123	6.6031e+11	1929	5.1751e+11	-9.9900e+02	1.98	0.10
2023	 9	28	22	59	31	580000	18.029	-12.654	417.124	7.1316e+11	1878	-9.9900e+02	-9.9900e+02	1.91	0.10
2023	 9	28	22	59	32	580000	17.980	-12.614	417.125	7.5019e+11	1909	7.1103e+11	-9.9900e+02	1.88	0.10
2023	 9	28	22	59	33	572000	17.931	-12.574	417.127	7.7019e+11	1914	-9.9900e+02	-9.9900e+02	1.95	0.10
2023	 9	28	22	59	34	580000	17.882	-12.533	417.128	7.6772e+11	1902	6.7469e+11	-9.9900e+02	2.00	0.10
2023	 9	28	22	59	35	584000	17.832	-12.493	417.129	6.3886e+11	2026	-9.9900e+02	-9.9900e+02	2.00	0.10
2023	 9	28	22	59	36	584000	17.783	-12.453	417.131	5.2868e+11	2069	1.1264e+12	-9.9900e+02	1.98	0.10
2023	 9	28	22	59	37	584000	17.734	-12.413	417.132	4.6689e+11	1950	-9.9900e+02	-9.9900e+02	1.98	0.10
2023	 9	28	22	59	38	576000	17.684	-12.374	417.134	4.1951e+11	1820	1.0499e+11	-9.9900e+02	2.00	0.10
2023	 9	28	22	59	39	588000	17.635	-12.334	417.135	3.5167e+11	1723	-9.9900e+02	-9.9900e+02	1.81	0.10
2023	 9	28	22	59	40	588000	17.586	-12.294	417.137	3.6229e+11	1560	5.0714e+11	-9.9900e+02	1.81	0.10
2023	 9	28	22	59	41	588000	17.536	-12.254	417.138	3.4252e+11	1276	-9.9900e+02	1.1068e+12	1.71	0.10
2023	 9	28	22	59	42	588000	17.487	-12.214	417.140	2.6422e+11	1380	1.9461e+11	-9.9900e+02	1.83	0.10
2023	 9	28	22	59	43	580000	17.438	-12.174	417.141	1.8982e+11	1422	-9.9900e+02	-9.9900e+02	1.66	0.10
2023	 9	28	22	59	44	592000	17.388	-12.134	417.143	1.1287e+11	1505	7.5857e+10	-9.9900e+02	1.69	0.10
2023	 9	28	22	59	45	592000	17.339	-12.094	417.145	9.5524e+10	1684	-9.9900e+02	-9.9900e+02	1.69	0.10
2023	 9	28	22	59	46	592000	17.289	-12.055	417.146	1.0688e+11	1990	7.9772e+10	-9.9900e+02	1.76	0.10
2023	 9	28	22	59	47	596000	17.240	-12.015	417.148	9.8318e+10	2030	-9.9900e+02	-9.9900e+02	1.64	0.10
2023	 9	28	22	59	48	588000	17.191	-11.975	417.150	8.2522e+10	1899	7.3969e+10	-9.9900e+02	1.64	0.10
2023	 9	28	22	59	49	596000	17.141	-11.936	417.151	8.5902e+10	1888	-9.9900e+02	-9.9900e+02	1.66	0.10
2023	 9	28	22	59	51	600000	17.042	-11.856	417.155	8.2547e+10	1919	4.9500e+10	-9.9900e+02	1.69	0.10
2023	 9	28	22	59	51	600000	17.042	-11.856	417.155	6.9419e+10	1952	-9.9900e+02	-9.9900e+02	1.66	0.10
2023	 9	28	22	59	52	600000	16.993	-11.817	417.157	6.9535e+10	1874	7.5914e+10	-9.9900e+02	1.71	0.10
2023	 9	28	22	59	53	592000	16.943	-11.777	417.158	6.5098e+10	2353	-9.9900e+02	-9.9900e+02	1.66	0.19
2023	 9	28	22	59	54	600000	16.894	-11.737	417.160	6.5097e+10	2436	4.7939e+10	-9.9900e+02	1.71	0.19
2023	 9	28	22	59	55	604000	16.844	-11.698	417.162	5.0126e+10	2368	-9.9900e+02	-9.9900e+02	1.76	0.19
2023	 9	28	22	59	56	604000	16.795	-11.658	417.164	4.4382e+10	2249	5.1139e+10	-9.9900e+02	1.71	0.19
2023	 9	28	22	59	58	596000	16.696	-11.579	417.168	3.5592e+10	2205	-9.9900e+02	-9.9900e+02	1.76	0.19
2023	 9	28	22	59	59	604000	16.646	-11.540	417.170	3.1965e+10	1683	3.6123e+10	-9.9900e+02	1.76	0.19
2023	 9	28	22	59	59	604000	16.646	-11.540	417.170	1.8462e+10	1738	-9.9900e+02	-9.9900e+02	1.83	0.19
2023	 9	28	23	 0	 0	608000	16.597	-11.500	417.172	1.5658e+10	1634	2.6933e+10	-9.9900e+02	2.00	0.19
2023	 9	28	23	 0	 1	608000	16.547	-11.461	417.174	1.0253e+10	1829	-9.9900e+02	-9.9900e+02	1.91	0.19
2023	 9	28	23	 0	 2	608000	16.498	-11.422	417.176	1.3898e+10	2073	3.1408e+10	-9.9900e+02	1.81	0.19
2023	 9	28	23	 0	 4	608000	16.398	-11.343	417.180	1.4115e+10	2070	-9.9900e+02	-9.9900e+02	1.86	0.29
2023	 9	28	23	 0	 5	612000	16.349	-11.303	417.182	1.5982e+10	1897	3.4100e+10	-9.9900e+02	1.91	0.29
2023	 9	28	23	 0	 5	612000	16.349	-11.303	417.182	7.8178e+10	1928	-9.9900e+02	-9.9900e+02	1.81	0.19
2023	 9	28	23	 0	 6	612000	16.299	-11.264	417.184	1.5412e+11	1724	3.4107e+10	-9.9900e+02	1.83	0.29
2023	 9	28	23	 0	 7	616000	16.250	-11.225	417.186	2.7324e+11	1597	-9.9900e+02	-9.9900e+02	1.83	0.29
2023	 9	28	23	 0	 8	608000	16.200	-11.186	417.188	3.9139e+11	1675	3.2057e+11	-9.9900e+02	1.83	0.29
2023	 9	28	23	 0	 9	616000	16.150	-11.146	417.191	5.1532e+11	1660	-9.9900e+02	-9.9900e+02	2.03	0.29
2023	 9	28	23	 0	10	616000	16.101	-11.107	417.193	5.6734e+11	1729	5.6059e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 0	11	620000	16.051	-11.068	417.195	6.1492e+11	1768	-9.9900e+02	-9.9900e+02	1.95	0.29
2023	 9	28	23	 0	12	620000	16.002	-11.029	417.197	5.9226e+11	1708	5.1780e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 0	13	612000	15.952	-10.990	417.200	5.8594e+11	1720	-9.9900e+02	-9.9900e+02	2.00	0.29
2023	 9	28	23	 0	14	620000	15.902	-10.950	417.202	5.6949e+11	1810	4.8681e+11	-9.9900e+02	2.00	0.29
2023	 9	28	23	 0	15	620000	15.853	-10.911	417.204	5.9017e+11	1833	-9.9900e+02	-9.9900e+02	1.95	0.29
2023	 9	28	23	 0	16	624000	15.803	-10.872	417.207	6.1308e+11	1883	5.2837e+11	-9.9900e+02	1.98	0.29
2023	 9	28	23	 0	17	624000	15.753	-10.833	417.209	6.6829e+11	1898	-9.9900e+02	-9.9900e+02	2.00	0.29
2023	 9	28	23	 0	18	616000	15.704	-10.794	417.212	7.0532e+11	1808	6.5128e+11	-9.9900e+02	2.00	0.29
2023	 9	28	23	 0	19	628000	15.654	-10.755	417.214	7.9607e+11	1814	-9.9900e+02	-9.9900e+02	2.03	0.29
2023	 9	28	23	 0	20	628000	15.604	-10.716	417.216	8.5027e+11	1903	7.3611e+11	-9.9900e+02	2.05	0.19
2023	 9	28	23	 0	21	628000	15.554	-10.677	417.219	9.0989e+11	1798	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 0	23	620000	15.455	-10.599	417.224	9.6049e+11	1865	8.9348e+11	-9.9900e+02	2.05	0.19
2023	 9	28	23	 0	23	620000	15.455	-10.599	417.224	1.0065e+12	2044	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 0	24	632000	15.405	-10.560	417.227	1.0172e+12	1963	9.7782e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 0	25	632000	15.355	-10.521	417.229	1.0166e+12	1922	-9.9900e+02	-9.9900e+02	2.05	0.19
2023	 9	28	23	 0	26	632000	15.306	-10.482	417.232	1.0087e+12	2050	9.7783e+11	-9.9900e+02	1.98	0.19
2023	 9	28	23	 0	27	636000	15.256	-10.443	417.234	1.0078e+12	2035	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 0	28	628000	15.206	-10.405	417.237	1.0062e+12	1965	9.4931e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 0	29	636000	15.156	-10.366	417.240	9.8457e+11	2014	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 0	30	636000	15.106	-10.327	417.242	9.8800e+11	1941	9.4932e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 0	31	636000	15.057	-10.288	417.245	9.9132e+11	1822	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 0	32	640000	15.007	-10.249	417.248	9.8661e+11	1718	9.4934e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 0	33	632000	14.957	-10.211	417.251	9.8427e+11	2325	-9.9900e+02	-9.9900e+02	1.93	0.19
2023	 9	28	23	 0	34	640000	14.907	-10.172	417.253	9.9535e+11	2327	9.2124e+11	-9.9900e+02	1.98	0.19
2023	 9	28	23	 0	35	640000	14.857	-10.133	417.256	9.9246e+11	2353	-9.9900e+02	-9.9900e+02	1.93	0.19
2023	 9	28	23	 0	36	644000	14.807	-10.095	417.259	9.9191e+11	2383	8.9356e+11	-9.9900e+02	1.98	0.19
2023	 9	28	23	 0	37	644000	14.758	-10.056	417.262	9.7188e+11	2430	-9.9900e+02	-9.9900e+02	1.98	0.19
2023	 9	28	23	 0	38	636000	14.708	-10.017	417.265	9.5943e+11	1768	8.6630e+11	-9.9900e+02	1.98	0.10
2023	 9	28	23	 0	39	648000	14.658	-9.979	417.268	9.4980e+11	1692	-9.9900e+02	-9.9900e+02	2.00	0.10
2023	 9	28	23	 0	40	648000	14.608	-9.940	417.271	9.4436e+11	1717	8.3945e+11	-9.9900e+02	2.03	0.10
2023	 9	28	23	 0	42	648000	14.508	-9.863	417.277	9.3177e+11	1776	-9.9900e+02	5.4866e+11	1.93	0.10
2023	 9	28	23	 0	42	648000	14.508	-9.863	417.277	9.3527e+11	1770	8.1303e+11	-9.9900e+02	1.98	0.10
2023	 9	28	23	 0	43	644000	14.458	-9.824	417.280	9.4190e+11	1773	-9.9900e+02	-9.9900e+02	1.93	0.10
2023	 9	28	23	 0	44	652000	14.408	-9.786	417.283	9.2959e+11	1821	7.8703e+11	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	45	652000	14.358	-9.747	417.286	9.2133e+11	1693	-9.9900e+02	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	46	652000	14.309	-9.709	417.289	9.0968e+11	1767	7.7419e+11	-9.9900e+02	1.98	0.10
2023	 9	28	23	 0	47	656000	14.259	-9.670	417.292	8.6859e+11	1823	-9.9900e+02	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	48	648000	14.209	-9.632	417.295	8.2190e+11	1828	7.6145e+11	-9.9900e+02	1.98	0.10
2023	 9	28	23	 0	49	656000	14.159	-9.593	417.299	7.9438e+11	1864	-9.9900e+02	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	50	656000	14.109	-9.555	417.302	7.5734e+11	2002	6.8719e+11	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	51	656000	14.059	-9.517	417.305	7.3080e+11	1879	-9.9900e+02	-9.9900e+02	1.91	0.10
2023	 9	28	23	 0	52	660000	14.009	-9.478	417.308	7.4278e+11	1820	6.6329e+11	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	53	652000	13.959	-9.440	417.311	7.4626e+11	1867	-9.9900e+02	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	54	660000	13.909	-9.401	417.315	7.2873e+11	1901	6.7520e+11	-9.9900e+02	1.95	0.10
2023	 9	28	23	 0	55	664000	13.859	-9.363	417.318	7.4889e+11	1815	-9.9900e+02	-9.9900e+02	1.93	0.19
2023	 9	28	23	 0	56	664000	13.809	-9.325	417.321	7.5504e+11	1774	6.0535e+11	-9.9900e+02	1.98	0.10
2023	 9	28	23	 0	57	664000	13.759	-9.286	417.325	7.6026e+11	1778	-9.9900e+02	-9.9900e+02	1.91	0.19
2023	 9	28	23	 0	58	656000	13.709	-9.248	417.328	7.8007e+11	1748	7.1157e+11	-9.9900e+02	1.95	0.19
2023	 9	28	23	 0	59	668000	13.659	-9.210	417.332	7.9810e+11	1694	-9.9900e+02	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 1	668000	13.559	-9.133	417.339	7.8124e+11	1802	6.9937e+11	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 1	668000	13.559	-9.133	417.339	7.7885e+11	1843	-9.9900e+02	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 2	668000	13.509	-9.095	417.342	7.6720e+11	1868	6.6334e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	 3	664000	13.459	-9.057	417.346	7.5844e+11	1896	-9.9900e+02	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 4	672000	13.409	-9.019	417.349	7.5456e+11	1918	6.7526e+11	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 5	672000	13.358	-8.981	417.353	7.7412e+11	1848	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	 6	672000	13.308	-8.943	417.356	7.7876e+11	1817	6.9940e+11	-9.9900e+02	1.95	0.19
2023	 9	28	23	 1	 7	672000	13.258	-8.905	417.360	7.8919e+11	1764	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	 8	668000	13.208	-8.866	417.364	8.0230e+11	1751	7.1163e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	 9	676000	13.158	-8.828	417.367	8.1180e+11	1751	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	10	676000	13.108	-8.790	417.371	8.0147e+11	1671	7.2396e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	11	680000	13.058	-8.752	417.375	8.0597e+11	1700	-9.9900e+02	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	12	680000	13.008	-8.714	417.379	8.0518e+11	1678	7.1165e+11	-9.9900e+02	1.98	0.19
2023	 9	28	23	 1	13	672000	12.958	-8.676	417.382	8.0050e+11	1702	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	14	680000	12.908	-8.638	417.386	8.0723e+11	1641	7.2398e+11	-9.9900e+02	2.00	0.19
2023	 9	28	23	 1	15	684000	12.857	-8.600	417.390	8.1398e+11	1705	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	16	684000	12.807	-8.562	417.394	8.1525e+11	1737	7.2399e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	17	684000	12.757	-8.524	417.398	8.2517e+11	1649	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	18	676000	12.707	-8.486	417.402	8.3395e+11	1614	7.2400e+11	-9.9900e+02	2.08	0.19
2023	 9	28	23	 1	19	688000	12.657	-8.448	417.406	8.3889e+11	1734	-9.9900e+02	-9.9900e+02	1.98	0.19
2023	 9	28	23	 1	20	688000	12.607	-8.411	417.410	8.3834e+11	1832	7.2401e+11	-9.9900e+02	2.05	0.19
2023	 9	28	23	 1	21	688000	12.556	-8.373	417.414	8.3590e+11	1804	-9.9900e+02	-9.9900e+02	2.05	0.19
2023	 9	28	23	 1	22	688000	12.506	-8.335	417.418	8.3194e+11	1990	7.2402e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	23	680000	12.456	-8.297	417.422	8.2146e+11	1991	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	24	692000	12.406	-8.259	417.426	8.1691e+11	1902	7.2403e+11	-9.9900e+02	2.05	0.19
2023	 9	28	23	 1	25	692000	12.356	-8.221	417.430	8.3264e+11	1820	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	26	692000	12.305	-8.184	417.434	8.3539e+11	1743	7.2404e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	27	696000	12.255	-8.146	417.438	8.3037e+11	1770	-9.9900e+02	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	28	688000	12.205	-8.108	417.442	8.2843e+11	1726	7.2405e+11	-9.9900e+02	1.98	0.19
2023	 9	28	23	 1	29	696000	12.155	-8.070	417.446	8.2712e+11	1791	-9.9900e+02	-9.9900e+02	2.03	0.29
2023	 9	28	23	 1	30	696000	12.104	-8.033	417.451	8.1887e+11	1758	7.1173e+11	-9.9900e+02	2.03	0.19
2023	 9	28	23	 1	31	700000	12.054	-7.995	417.455	8.1998e+11	1841	-9.9900e+02	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	33	692000	11.954	-7.919	417.464	8.1566e+11	1745	7.1175e+11	-9.9900e+02	2.00	0.29
2023	 9	28	23	 1	33	692000	11.954	-7.919	417.464	8.1710e+11	1854	-9.9900e+02	-9.9900e+02	2.00	0.29
2023	 9	28	23	 1	34	700000	11.903	-7.882	417.468	8.0763e+11	1829	6.9953e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	35	704000	11.853	-7.844	417.472	7.9929e+11	1851	-9.9900e+02	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	36	704000	11.803	-7.806	417.477	7.9167e+11	1788	6.9954e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	37	704000	11.753	-7.769	417.481	7.8065e+11	1799	-9.9900e+02	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	38	696000	11.702	-7.731	417.485	7.6602e+11	1783	6.9955e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	39	704000	11.652	-7.694	417.490	7.7086e+11	1779	-9.9900e+02	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	40	708000	11.602	-7.656	417.494	7.5983e+11	1792	6.8744e+11	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	41	708000	11.551	-7.618	417.499	7.5603e+11	1799	-9.9900e+02	3.7368e+11	2.03	0.29
2023	 9	28	23	 1	42	708000	11.501	-7.581	417.503	7.5311e+11	1798	6.7544e+11	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	43	704000	11.451	-7.543	417.508	7.5605e+11	1724	-9.9900e+02	-9.9900e+02	2.05	0.29
2023	 9	28	23	 1	45	712000	11.350	-7.468	417.517	7.5091e+11	1690	6.7545e+11	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	46	712000	11.300	-7.431	417.522	7.5023e+11	1626	-9.9900e+02	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	46	712000	11.300	-7.431	417.522	7.4192e+11	1702	6.6355e+11	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	47	716000	11.249	-7.393	417.527	7.3732e+11	1693	-9.9900e+02	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	48	708000	11.199	-7.356	417.531	7.3335e+11	1697	6.6355e+11	-9.9900e+02	2.10	0.29
2023	 9	28	23	 1	49	716000	11.149	-7.318	417.536	7.2095e+11	1708	-9.9900e+02	-9.9900e+02	2.10	0.29
2023	 9	28	23	 1	50	716000	11.098	-7.281	417.541	7.1182e+11	1755	6.2847e+11	-9.9900e+02	2.13	0.29
2023	 9	28	23	 1	51	720000	11.048	-7.244	417.545	6.9927e+11	1837	-9.9900e+02	-9.9900e+02	2.08	0.29
2023	 9	28	23	 1	52	720000	10.998	-7.206	417.550	6.8240e+11	1849	6.4007e+11	-9.9900e+02	2.13	0.29
2023	 9	28	23	 1	53	712000	10.947	-7.169	417.555	6.7487e+11	1891	-9.9900e+02	-9.9900e+02	2.13	0.38
2023	 9	28	23	 1	54	720000	10.897	-7.131	417.560	6.6796e+11	1905	5.5028e+11	-9.9900e+02	2.10	0.29
2023	 9	28	23	 1	55	720000	10.846	-7.094	417.565	6.5680e+11	1890	-9.9900e+02	-9.9900e+02	2.10	0.38
2023	 9	28	23	 1	56	724000	10.796	-7.057	417.570	6.4601e+11	1822	6.1701e+11	-9.9900e+02	2.13	0.38
2023	 9	28	23	 1	57	724000	10.746	-7.019	417.575	6.2794e+11	1850	-9.9900e+02	-9.9900e+02	2.10	0.38
2023	 9	28	23	 1	58	716000	10.695	-6.982	417.580	5.7483e+11	1928	5.2889e+11	-9.9900e+02	2.10	0.38
2023	 9	28	23	 1	59	728000	10.645	-6.945	417.585	4.9638e+11	1905	-9.9900e+02	-9.9900e+02	2.03	0.38
2023	 9	28	23	 2	 0	728000	10.594	-6.907	417.590	4.2731e+11	1852	3.2949e+11	-9.9900e+02	2.05	0.38
2023	 9	28	23	 2	 1	728000	10.544	-6.870	417.595	3.7828e+11	1812	-9.9900e+02	-9.9900e+02	2.00	0.38
2023	 9	28	23	 2	 2	728000	10.494	-6.833	417.600	3.4344e+11	1903	2.1537e+11	-9.9900e+02	2.03	0.38
2023	 9	28	23	 2	 3	720000	10.443	-6.796	417.605	3.2485e+11	1927	-9.9900e+02	-9.9900e+02	2.03	0.38
2023	 9	28	23	 2	 4	732000	10.393	-6.758	417.610	3.4140e+11	1957	2.8102e+11	-9.9900e+02	2.08	0.38
2023	 9	28	23	 2	 5	732000	10.342	-6.721	417.615	3.5343e+11	2091	-9.9900e+02	-9.9900e+02	2.05	0.48
2023	 9	28	23	 2	 6	732000	10.292	-6.684	417.620	3.4430e+11	2280	2.6571e+11	-9.9900e+02	2.05	0.48
2023	 9	28	23	 2	 7	736000	10.241	-6.647	417.625	3.2123e+11	2136	-9.9900e+02	-9.9900e+02	2.10	0.48
2023	 9	28	23	 2	 8	728000	10.191	-6.610	417.631	3.0240e+11	1980	2.7333e+11	-9.9900e+02	2.13	0.48
2023	 9	28	23	 2	 9	736000	10.140	-6.572	417.636	2.7396e+11	1942	-9.9900e+02	-9.9900e+02	2.03	0.48
2023	 9	28	23	 2	10	736000	10.090	-6.535	417.641	2.4745e+11	1860	1.7162e+11	-9.9900e+02	2.08	0.48
2023	 9	28	23	 2	12	736000	9.989	-6.461	417.652	2.5966e+11	1729	-9.9900e+02	-9.9900e+02	2.03	0.48
2023	 9	28	23	 2	12	736000	9.989	-6.461	417.652	3.0079e+11	1793	1.6882e+11	-9.9900e+02	2.10	0.48
2023	 9	28	23	 2	13	732000	9.939	-6.424	417.657	3.7446e+11	1753	-9.9900e+02	-9.9900e+02	2.18	0.48
2023	 9	28	23	 2	14	740000	9.888	-6.387	417.663	4.4188e+11	1897	3.2120e+11	-9.9900e+02	2.15	0.48
2023	 9	28	23	 2	15	740000	9.838	-6.350	417.668	4.8526e+11	1872	-9.9900e+02	-9.9900e+02	2.20	0.48
2023	 9	28	23	 2	16	744000	9.787	-6.313	417.673	4.8807e+11	1695	5.0797e+11	-9.9900e+02	2.25	0.48
2023	 9	28	23	 2	17	744000	9.737	-6.275	417.679	5.1011e+11	1641	-9.9900e+02	-9.9900e+02	2.15	0.48
2023	 9	28	23	 2	18	736000	9.686	-6.238	417.684	5.0287e+11	1710	3.4655e+11	-9.9900e+02	2.15	0.52
2023	 9	28	23	 2	19	748000	9.635	-6.201	417.690	4.4301e+11	1662	-9.9900e+02	-9.9900e+02	2.25	0.57
2023	 9	28	23	 2	20	748000	9.585	-6.164	417.695	4.0246e+11	1734	4.7730e+11	-9.9900e+02	2.27	0.57
2023	 9	28	23	 2	21	748000	9.534	-6.127	417.701	3.5259e+11	1828	-9.9900e+02	-9.9900e+02	2.20	0.57
2023	 9	28	23	 2	22	748000	9.484	-6.090	417.707	2.7070e+11	1706	1.8605e+11	-9.9900e+02	2.22	0.57
2023	 9	28	23	 2	23	744000	9.433	-6.053	417.712	2.0113e+11	1630	-9.9900e+02	-9.9900e+02	2.10	0.57
2023	 9	28	23	 2	24	752000	9.383	-6.016	417.718	1.8987e+11	1440	1.2693e+11	-9.9900e+02	2.08	0.57
2023	 9	28	23	 2	25	752000	9.332	-5.979	417.724	1.9940e+11	1393	-9.9900e+02	-9.9900e+02	2.20	0.57
2023	 9	28	23	 2	26	752000	9.282	-5.942	417.729	2.2272e+11	1449	1.0143e+11	-9.9900e+02	2.25	0.57
2023	 9	28	23	 2	27	756000	9.231	-5.905	417.735	2.4151e+11	1648	-9.9900e+02	-9.9900e+02	2.20	0.67
2023	 9	28	23	 2	29	756000	9.130	-5.832	417.747	2.4835e+11	1663	2.1546e+11	-9.9900e+02	2.25	0.67
2023	 9	28	23	 2	29	756000	9.130	-5.832	417.747	2.4681e+11	1817	-9.9900e+02	-9.9900e+02	2.32	0.67
2023	 9	28	23	 2	30	756000	9.079	-5.795	417.752	2.3454e+11	1785	1.8902e+11	-9.9900e+02	2.22	0.67
